Id,Weekly_Sales
34_18_2013-04-19,393.5834999999999
34_17_2013-04-19,6430.548200000003
34_16_2013-04-19,34408.36049999999
34_14_2013-04-19,9673.262900000007
34_13_2013-04-19,23549.748899999984
34_12_2013-04-19,5388.872600000002
34_30_2013-04-19,1959.4417000000003
34_31_2013-04-19,675.5914999999998
34_32_2013-04-19,4195.351700000003
34_33_2013-04-19,2754.813100000001
34_59_2013-04-19,315.64240000000007
34_56_2013-04-19,14408.025699999993
34_55_2013-04-19,7429.114100000002
34_54_2013-04-19,104.96799999999993
34_52_2013-04-19,1334.7330000000022
34_49_2013-04-19,3694.492999999998
34_48_2013-04-19,1043.1052
34_46_2013-04-19,16786.234400000005
34_65_2013-04-19,45477.302399999964
34_45_2013-04-19,48.66579999999998
34_42_2013-04-19,4528.771200000001
34_41_2013-04-19,148.75469999999999
34_40_2013-04-19,36567.855899999995
34_38_2013-04-19,45056.0017
34_37_2013-04-19,2427.223599999999
34_36_2013-04-19,826.3106
34_35_2013-04-19,1736.0762999999995
34_34_2013-04-19,8219.111200000005
34_44_2013-04-19,3279.2033999999985
34_11_2013-04-19,14175.049799999993
35_34_2013-04-19,25840.56230000001
35_36_2013-04-19,3502.6901000000034
24_50_2013-04-19,1262.82
24_52_2013-04-19,1374.5932
24_54_2013-04-19,44.24340000000003
24_55_2013-04-19,9455.464399999999
24_56_2013-04-19,9907.6908
24_58_2013-04-19,2802.23
24_59_2013-04-19,239.49939999999995
24_60_2013-04-19,87.95599999999999
24_67_2013-04-19,9196.68289999999
24_71_2013-04-19,3905.797499999997
24_72_2013-04-19,45976.81169999997
24_74_2013-04-19,12471.59880000001
24_79_2013-04-19,21684.732299999978
24_80_2013-04-19,27523.96140000001
24_81_2013-04-19,24181.6955
24_82_2013-04-19,17514.706600000005
24_83_2013-04-19,4208.920800000002
24_49_2013-04-19,5791.159700000002
24_46_2013-04-19,16676.868500000004
24_44_2013-04-19,3951.639500000002
24_42_2013-04-19,6417.061200000002
24_23_2013-04-19,24145.61629999999
24_24_2013-04-19,4535.109200000001
24_25_2013-04-19,11650.405399999996
24_26_2013-04-19,7405.220100000006
24_27_2013-04-19,1595.6398999999985
24_28_2013-04-19,725.7665999999999
24_29_2013-04-19,4680.209099999998
24_30_2013-04-19,3849.8427999999967
24_85_2013-04-19,1265.0189999999998
24_31_2013-04-19,1400.7251000000006
24_33_2013-04-19,4824.360299999998
24_34_2013-04-19,17000.30970000001
24_35_2013-04-19,3595.9435000000003
24_36_2013-04-19,1741.5378999999998
24_37_2013-04-19,3039.2739999999994
24_38_2013-04-19,57325.69080000001
24_40_2013-04-19,46561.667399999984
24_41_2013-04-19,1426.5548999999999
24_32_2013-04-19,5146.161200000005
35_35_2013-04-19,3509.611400000002
24_87_2013-04-19,23946.303900000006
24_91_2013-04-19,52193.43000000001
35_74_2013-04-19,19111.38939999998
35_72_2013-04-19,60023.89039999998
35_71_2013-04-19,10118.231099999999
35_67_2013-04-19,5037.456200000001
35_60_2013-04-19,76.697
35_59_2013-04-19,46.252500000000026
35_58_2013-04-19,2527.97
35_56_2013-04-19,2264.7783999999983
35_55_2013-04-19,7369.5118999999995
35_52_2013-04-19,1492.6705000000004
35_49_2013-04-19,13.5092
35_46_2013-04-19,15779.580100000014
35_44_2013-04-19,1564.1899000000005
35_42_2013-04-19,7537.268600000003
35_41_2013-04-19,1530.2113
35_40_2013-04-19,36786.26419999999
35_38_2013-04-19,35505.296900000016
35_79_2013-04-19,22398.61680000001
35_80_2013-04-19,-6.811099999999997
35_81_2013-04-19,6207.575100000004
35_82_2013-04-19,9963.2049
24_92_2013-04-19,117108.84720000002
24_93_2013-04-19,39375.6504
24_94_2013-04-19,52144.68090000003
24_95_2013-04-19,88264.7497000001
24_96_2013-04-19,11793.866499999995
24_97_2013-04-19,18260.920799999996
24_98_2013-04-19,9618.991700000004
24_99_2013-04-19,134.83080000000007
24_90_2013-04-19,71113.91459999996
35_98_2013-04-19,75.15170000000008
35_95_2013-04-19,39901.887199999976
35_93_2013-04-19,1080.5493000000008
35_92_2013-04-19,31601.554600000003
35_91_2013-04-19,6767.355200000003
35_90_2013-04-19,12430.013799999997
35_87_2013-04-19,12486.485000000002
35_85_2013-04-19,1556.1977000000002
35_83_2013-04-19,1695.8344000000009
35_97_2013-04-19,3280.103199999998
34_10_2013-04-19,18236.290000000015
34_91_2013-04-19,35710.238900000004
6_87_2013-04-19,42481.36719999995
6_80_2013-04-19,13844.303299999994
6_79_2013-04-19,23944.02519999999
6_74_2013-04-19,20499.600199999997
6_72_2013-04-19,60989.71259999991
6_71_2013-04-19,4402.016199999997
6_67_2013-04-19,9950.496799999999
6_60_2013-04-19,306.3927
6_59_2013-04-19,339.2399
6_58_2013-04-19,2323.81
6_56_2013-04-19,14543.874100000006
6_55_2013-04-19,9818.4852
6_52_2013-04-19,3993.9920999999963
6_49_2013-04-19,10833.224399999992
6_48_2013-04-19,2731.03
6_46_2013-04-19,28870.132500000032
24_21_2013-04-19,5128.513899999999
24_20_2013-04-19,4783.203000000003
24_19_2013-04-19,133.33210000000003
24_18_2013-04-19,336.49240000000003
24_17_2013-04-19,10908.489499999992
24_16_2013-04-19,35899.413399999954
24_22_2013-04-19,10121.409600000008
24_14_2013-04-19,15009.253499999993
6_81_2013-04-19,15271.055099999998
6_82_2013-04-19,17998.08249999998
6_83_2013-04-19,3744.5816000000013
6_85_2013-04-19,2070.0979000000025
6_97_2013-04-19,19092.74880000002
6_98_2013-04-19,9713.467700000003
6_99_2013-04-19,155.25969999999998
6_94_2013-04-19,40637.62549999999
6_44_2013-04-19,7535.688400000002
6_42_2013-04-19,10270.494600000004
6_41_2013-04-19,2003.4194
6_40_2013-04-19,68224.1134
6_38_2013-04-19,74190.84499999999
6_37_2013-04-19,3557.949199999998
6_36_2013-04-19,3631.1801
6_96_2013-04-19,32160.9133
6_35_2013-04-19,4518.540900000003
7_32_2013-04-19,3282.6807999999983
6_93_2013-04-19,38884.11390000005
6_92_2013-04-19,94669.88139999995
6_91_2013-04-19,43873.45359999998
35_9_2013-04-19,15489.398100000017
6_90_2013-04-19,49690.90279999997
35_8_2013-04-19,18022.3067
35_7_2013-04-19,22250.764900000013
35_6_2013-04-19,3792.5949999999975
35_5_2013-04-19,17495.08480000001
35_4_2013-04-19,17736.453599999997
6_34_2013-04-19,22397.194699999964
24_12_2013-04-19,4874.940400000004
24_13_2013-04-19,27830.58100000002
24_10_2013-04-19,27589.8246
24_11_2013-04-19,12673.618700000006
7_10_2013-04-19,18144.146400000016
7_11_2013-04-19,11776.90520000001
7_12_2013-04-19,5744.654800000005
7_13_2013-04-19,13007.837600000003
7_14_2013-04-19,7304.2334000000055
7_16_2013-04-19,14753.381799999983
7_17_2013-04-19,3772.454499999998
7_20_2013-04-19,2319.5703000000008
7_21_2013-04-19,1627.797500000002
7_8_2013-04-19,13876.990600000005
7_22_2013-04-19,5290.893700000002
7_24_2013-04-19,1486.4294000000007
7_25_2013-04-19,4048.7343999999957
7_26_2013-04-19,1778.4126999999996
7_27_2013-04-19,628.6165000000007
7_28_2013-04-19,169.26279999999994
7_29_2013-04-19,912.9760000000001
7_30_2013-04-19,1206.5466000000006
35_1_2013-04-19,15491.182800000004
35_2_2013-04-19,42908.4124
35_3_2013-04-19,6912.346600000001
7_23_2013-04-19,10106.073600000009
7_7_2013-04-19,7504.221599999998
7_9_2013-04-19,28242.046600000005
34_9_2013-04-19,21545.1914
24_9_2013-04-19,26308.041799999995
24_8_2013-04-19,48917.06020000005
24_7_2013-04-19,21538.9983
24_6_2013-04-19,3479.2609000000007
24_5_2013-04-19,19531.14340000002
24_4_2013-04-19,28150.694000000003
24_3_2013-04-19,7407.876600000004
24_2_2013-04-19,39396.09710000002
24_1_2013-04-19,14164.512299999997
7_5_2013-04-19,10331.099799999996
7_6_2013-04-19,3799.552899999998
7_3_2013-04-19,6181.963099999998
7_4_2013-04-19,12084.692799999997
7_1_2013-04-19,7032.305299999998
34_8_2013-04-19,27189.0799
34_7_2013-04-19,15800.97019999998
34_6_2013-04-19,2977.5570999999986
7_2_2013-04-19,19534.839600000007
34_5_2013-04-19,16588.723999999984
6_95_2013-04-19,88446.25570000008
34_3_2013-04-19,5080.986799999998
34_2_2013-04-19,34567.89009999999
34_1_2013-04-19,17618.4635
34_4_2013-04-19,20287.412899999992
42_7_2013-04-26,770.4061999999997
42_4_2013-04-26,15072.682499999997
42_8_2013-04-26,18918.485
42_9_2013-04-26,208.34690000000003
42_10_2013-04-26,491.85530000000006
42_11_2013-04-26,906.9764000000002
42_5_2013-04-26,724.8254999999995
35_8_2013-04-26,17959.342200000003
42_2_2013-04-26,16669.11750000001
36_4_2013-04-26,8273.361000000003
36_3_2013-04-26,338.2978000000003
36_2_2013-04-26,13173.042299999996
36_1_2013-04-26,2380.426700000002
35_1_2013-04-26,14705.552800000005
35_2_2013-04-26,42925.447700000004
35_3_2013-04-26,6894.801699999998
35_4_2013-04-26,17278.62969999999
35_5_2013-04-26,17127.909600000003
35_6_2013-04-26,4122.561099999995
35_7_2013-04-26,21813.806700000023
42_12_2013-04-26,107.5098000000001
35_9_2013-04-26,15614.383000000007
35_10_2013-04-26,13328.5991
35_11_2013-04-26,18452.763699999996
35_12_2013-04-26,2006.4693999999995
35_13_2013-04-26,29029.5351
35_14_2013-04-26,23797.174699999974
35_16_2013-04-26,12066.667600000002
35_17_2013-04-26,14421.644400000006
35_18_2013-04-26,1258.2052000000017
35_20_2013-04-26,10506.885899999992
35_21_2013-04-26,3069.559600000001
35_22_2013-04-26,17886.672499999997
35_23_2013-04-26,35579.87119999996
35_24_2013-04-26,8666.943
35_25_2013-04-26,14664.126200000006
35_26_2013-04-26,12704.831900000006
42_1_2013-04-26,9136.305399999992
42_3_2013-04-26,639.3621999999999
42_13_2013-04-26,15596.353900000004
41_19_2013-04-26,1085.4841999999992
42_16_2013-04-26,1177.3015000000007
29_9_2013-04-26,17805.69150000001
29_8_2013-04-26,20528.42590000001
29_7_2013-04-26,10752.600899999992
29_6_2013-04-26,2000.416799999999
29_5_2013-04-26,8223.3347
29_4_2013-04-26,14878.64500000001
29_3_2013-04-26,6194.656900000007
29_2_2013-04-26,25124.66910000001
29_1_2013-04-26,10731.257200000004
37_2_2013-04-26,17050.49030000002
37_1_2013-04-26,9975.866300000005
2_80_2013-04-26,25112.6082
2_81_2013-04-26,30285.744599999965
2_82_2013-04-26,21822.304099999998
2_83_2013-04-26,5000.325200000006
2_85_2013-04-26,3148.5445
2_87_2013-04-26,20767.350900000023
2_90_2013-04-26,94898.83700000004
2_91_2013-04-26,75545.17869999992
29_10_2013-04-26,9184.307699999998
29_11_2013-04-26,6171.177499999999
29_12_2013-04-26,2351.2144000000026
29_13_2013-04-26,17969.02469999999
2_59_2013-04-26,330.9485999999999
2_60_2013-04-26,296.152
2_67_2013-04-26,10061.656699999998
2_71_2013-04-26,3235.7385999999956
2_72_2013-04-26,51462.998799999965
2_74_2013-04-26,14269.623399999993
2_79_2013-04-26,28894.246399999964
29_28_2013-04-26,611.5538000000006
29_27_2013-04-26,1321.360199999999
2_92_2013-04-26,158634.26599999977
29_26_2013-04-26,4390.210900000008
29_24_2013-04-26,3458.8217000000004
29_23_2013-04-26,18317.109499999984
29_22_2013-04-26,5253.5694
29_21_2013-04-26,3575.0464999999963
29_20_2013-04-26,3583.969000000003
29_18_2013-04-26,41.70729999999999
29_17_2013-04-26,7427.178700000003
29_16_2013-04-26,11982.070399999991
29_14_2013-04-26,9383.540299999999
29_25_2013-04-26,7137.619099999998
42_14_2013-04-26,1256.2657000000004
2_93_2013-04-26,66784.84590000009
2_95_2013-04-26,139838.9474000001
42_59_2013-04-26,50.00159999999997
42_56_2013-04-26,486.9662999999995
42_52_2013-04-26,29.732499999999995
42_49_2013-04-26,25.419499999999992
42_46_2013-04-26,6949.7379
42_42_2013-04-26,170.62540000000007
42_40_2013-04-26,20608.6697
42_38_2013-04-26,46086.341599999985
42_32_2013-04-26,94.90279999999998
42_31_2013-04-26,37.715
42_28_2013-04-26,50.88830000000004
42_27_2013-04-26,10.46749999999999
36_7_2013-04-26,421.64129999999983
42_26_2013-04-26,21.27959999999999
42_25_2013-04-26,146.53980000000013
42_23_2013-04-26,61.92680000000006
42_21_2013-04-26,1211.2251000000006
42_18_2013-04-26,14.69399999999999
42_17_2013-04-26,554.0036000000002
42_60_2013-04-26,305.864
42_67_2013-04-26,1071.1824999999994
42_72_2013-04-26,-79.33629999999992
42_74_2013-04-26,300.1963999999999
2_96_2013-04-26,36505.0282
2_97_2013-04-26,39499.67190000007
2_98_2013-04-26,12121.660299999983
2_99_2013-04-26,157.4634
42_98_2013-04-26,5984.512100000002
42_97_2013-04-26,15897.119800000019
42_96_2013-04-26,16165.046999999997
42_95_2013-04-26,62602.84270000006
42_94_2013-04-26,35495.5502
2_94_2013-04-26,65131.07149999992
42_93_2013-04-26,30453.183299999997
42_91_2013-04-26,40082.34939999999
42_90_2013-04-26,51869.18059999998
42_87_2013-04-26,1085.0711999999999
42_85_2013-04-26,38.62669999999998
42_83_2013-04-26,3519.2284999999993
42_82_2013-04-26,7366.706900000002
42_81_2013-04-26,16441.578300000012
42_80_2013-04-26,14500.84740000001
42_79_2013-04-26,13070.053899999992
42_92_2013-04-26,78945.61269999995
36_8_2013-04-26,3297.5808000000025
36_74_2013-04-26,575.6919000000003
36_10_2013-04-26,252.99620000000002
9_25_2013-04-26,4640.380900000003
9_26_2013-04-26,4196.385600000003
9_27_2013-04-26,615.6702999999994
9_28_2013-04-26,207.55609999999976
9_29_2013-04-26,1557.3088
9_30_2013-04-26,1694.6867999999981
9_31_2013-04-26,724.9504999999996
9_32_2013-04-26,3493.4045
9_33_2013-04-26,2347.0310999999997
9_24_2013-04-26,2039.850600000001
9_34_2013-04-26,6274.392999999998
9_36_2013-04-26,513.7704000000002
9_38_2013-04-26,72360.86650000002
9_40_2013-04-26,29880.19699999999
9_41_2013-04-26,235.70579999999998
9_42_2013-04-26,3064.6813999999995
9_44_2013-04-26,3564.926899999999
41_99_2013-04-26,81.24630000000003
41_98_2013-04-26,8336.93860000001
41_97_2013-04-26,19760.38860000002
9_35_2013-04-26,1704.4959999999994
9_23_2013-04-26,10922.079200000002
9_22_2013-04-26,4370.792199999996
9_21_2013-04-26,4210.8559000000005
9_54_2013-04-26,37.278200000000055
9_52_2013-04-26,1613.3494999999998
9_46_2013-04-26,7756.011000000003
41_1_2013-04-26,17224.363999999994
41_2_2013-04-26,48697.63970000003
41_3_2013-04-26,10305.009500000007
41_4_2013-04-26,31604.38079999998
41_5_2013-04-26,19444.704800000018
41_6_2013-04-26,3745.298199999997
41_7_2013-04-26,32349.211499999987
41_8_2013-04-26,32535.821800000034
41_9_2013-04-26,34673.3862
41_10_2013-04-26,14740.127000000006
41_11_2013-04-26,12246.086300000008
41_12_2013-04-26,4558.265999999992
41_13_2013-04-26,33371.11350000004
41_14_2013-04-26,14972.648200000007
41_16_2013-04-26,46768.82199999997
41_17_2013-04-26,9766.543699999986
9_19_2013-04-26,1364.231000000001
9_20_2013-04-26,2376.5146999999993
41_96_2013-04-26,3784.1519000000035
9_55_2013-04-26,6120.238900000001
41_95_2013-04-26,90428.56040000002
41_93_2013-04-26,34165.18079999997
41_41_2013-04-26,1512.5929000000003
41_40_2013-04-26,58007.249299999996
41_38_2013-04-26,50736.23979999999
41_36_2013-04-26,1268.5502000000001
41_35_2013-04-26,2695.5368000000035
41_34_2013-04-26,14332.621799999986
41_33_2013-04-26,4113.206199999998
41_32_2013-04-26,4782.008399999994
41_31_2013-04-26,1231.2184999999988
41_42_2013-04-26,5662.363099999996
41_30_2013-04-26,2910.6589999999974
41_28_2013-04-26,464.8571999999994
41_27_2013-04-26,1294.0120000000004
41_26_2013-04-26,5818.855000000003
41_25_2013-04-26,8497.855899999995
41_24_2013-04-26,4255.236499999995
41_23_2013-04-26,18353.121100000004
41_22_2013-04-26,7581.740499999993
41_21_2013-04-26,4347.703500000006
41_20_2013-04-26,4792.003700000004
41_29_2013-04-26,4270.948099999997
41_44_2013-04-26,3625.889399999994
41_46_2013-04-26,29681.865499999974
41_48_2013-04-26,844.757
41_92_2013-04-26,112354.99519999995
41_91_2013-04-26,53395.27130000004
41_90_2013-04-26,68938.60659999997
41_87_2013-04-26,11347.472199999995
41_85_2013-04-26,1992.5992999999985
41_83_2013-04-26,3510.1543999999967
41_82_2013-04-26,16917.444000000014
41_81_2013-04-26,19814.864899999997
41_80_2013-04-26,17083.97470000002
41_79_2013-04-26,21106.952300000015
41_74_2013-04-26,17060.967899999996
41_72_2013-04-26,42231.99209999995
41_71_2013-04-26,4239.436099999996
41_67_2013-04-26,9278.689899999987
41_60_2013-04-26,377.87800000000004
41_59_2013-04-26,460.5478999999996
41_58_2013-04-26,6696.35
41_56_2013-04-26,24794.521699999957
41_55_2013-04-26,6412.169199999996
41_52_2013-04-26,1830.3637000000008
41_49_2013-04-26,8083.9140000000025
41_94_2013-04-26,48351.3542
36_9_2013-04-26,157.09369999999998
9_56_2013-04-26,11518.861400000002
9_67_2013-04-26,3453.360899999999
36_82_2013-04-26,5072.039200000004
36_83_2013-04-26,2189.6603000000027
36_90_2013-04-26,27572.687900000004
8_72_2013-04-26,30120.90359999998
8_71_2013-04-26,1815.7156000000011
8_67_2013-04-26,5470.480699999999
8_60_2013-04-26,222.942
8_59_2013-04-26,182.53440000000003
8_58_2013-04-26,1347.14
36_81_2013-04-26,10478.312699999991
8_56_2013-04-26,15645.419999999998
8_54_2013-04-26,25.81420000000004
8_52_2013-04-26,1340.6766
8_49_2013-04-26,2273.886
8_46_2013-04-26,19023.965400000016
8_44_2013-04-26,3474.6465999999987
8_42_2013-04-26,5161.488499999995
8_41_2013-04-26,485.102
8_40_2013-04-26,38010.1901
8_38_2013-04-26,61690.65279999995
8_55_2013-04-26,5071.289000000006
36_80_2013-04-26,16146.227800000002
36_79_2013-04-26,14916.994000000006
41_18_2013-04-26,25.059799999999992
36_11_2013-04-26,238.46810000000005
36_12_2013-04-26,39.743300000000005
36_13_2013-04-26,11678.975199999995
36_14_2013-04-26,1381.525100000001
36_16_2013-04-26,675.8806999999999
36_17_2013-04-26,276.18580000000014
36_18_2013-04-26,192.6395000000002
36_20_2013-04-26,33.99360000000001
36_21_2013-04-26,179.4915
36_22_2013-04-26,59.08370000000007
36_24_2013-04-26,13.614700000000012
36_25_2013-04-26,11.760200000000014
36_26_2013-04-26,194.56150000000008
36_31_2013-04-26,117.09639999999999
36_32_2013-04-26,14.3171
36_38_2013-04-26,18226.533899999977
36_40_2013-04-26,10726.634900000005
36_42_2013-04-26,91.71650000000007
36_46_2013-04-26,2302.860299999999
36_60_2013-04-26,121.652
36_67_2013-04-26,515.7779999999996
8_37_2013-04-26,2176.7273999999975
9_60_2013-04-26,80.08400000000003
8_36_2013-04-26,943.6671000000001
8_34_2013-04-26,8556.811199999998
9_7_2013-04-26,11750.148600000004
9_8_2013-04-26,23502.35940000001
9_9_2013-04-26,15663.236899999996
9_10_2013-04-26,14732.6478
9_11_2013-04-26,17686.67030000001
9_12_2013-04-26,7071.142399999999
9_13_2013-04-26,22059.073700000004
9_14_2013-04-26,6191.600800000001
9_16_2013-04-26,27605.058899999996
9_6_2013-04-26,2295.097599999999
9_17_2013-04-26,4640.0035999999955
2_58_2013-04-26,18630.58
9_87_2013-04-26,14760.987800000004
9_85_2013-04-26,718.0782000000004
9_82_2013-04-26,10179.033500000005
9_81_2013-04-26,2701.894400000001
9_79_2013-04-26,12970.918799999987
9_74_2013-04-26,7109.00479999999
9_72_2013-04-26,24709.467799999984
9_71_2013-04-26,1030.2297999999996
9_18_2013-04-26,627.4272
9_5_2013-04-26,16452.927299999992
9_4_2013-04-26,17507.23260000001
9_3_2013-04-26,5996.9314
8_33_2013-04-26,4415.964500000003
8_32_2013-04-26,4565.883400000006
8_31_2013-04-26,893.4205000000009
8_30_2013-04-26,2218.532599999999
8_29_2013-04-26,2401.8376999999978
8_28_2013-04-26,251.00219999999987
36_91_2013-04-26,9671.756300000006
36_92_2013-04-26,33294.858700000026
36_93_2013-04-26,16729.28319999999
36_94_2013-04-26,35969.44769999998
36_95_2013-04-26,36802.393300000025
36_96_2013-04-26,14989.511400000003
36_97_2013-04-26,5398.324199999997
36_98_2013-04-26,6606.9767
9_96_2013-04-26,4288.859099999999
9_95_2013-04-26,34616.53449999998
9_92_2013-04-26,15451.723400000008
9_91_2013-04-26,939.9962000000005
9_90_2013-04-26,3266.8414999999977
9_1_2013-04-26,9634.788699999983
9_2_2013-04-26,26403.16779999999
8_35_2013-04-26,2174.7043999999987
2_56_2013-04-26,13434.049100000002
2_4_2013-04-26,43014.8352
2_54_2013-04-26,39.93380000000005
10_27_2013-04-26,3267.205300000002
10_26_2013-04-26,15002.739500000007
10_25_2013-04-26,20658.907399999996
10_24_2013-04-26,11852.039999999985
10_23_2013-04-26,62734.17790000002
10_22_2013-04-26,20928.22189999999
10_21_2013-04-26,9150.933799999995
10_20_2013-04-26,14963.845200000014
10_19_2013-04-26,3541.9452000000006
10_17_2013-04-26,23275.895300000004
10_28_2013-04-26,1133.9661000000017
10_16_2013-04-26,43888.43859999997
10_13_2013-04-26,57501.37129999999
10_12_2013-04-26,9565.646300000004
10_11_2013-04-26,35876.13180000003
10_10_2013-04-26,48360.166399999944
10_9_2013-04-26,64795.09899999991
10_8_2013-04-26,81499.16089999999
10_7_2013-04-26,45907.4842
10_6_2013-04-26,10384.687199999988
10_5_2013-04-26,37767.31399999998
10_4_2013-04-26,44366.837700000004
10_14_2013-04-26,32699.88289999997
10_3_2013-04-26,18957.857000000004
10_29_2013-04-26,14871.309299999988
10_31_2013-04-26,4338.953200000002
10_60_2013-04-26,440.7333999999999
10_59_2013-04-26,246.48860000000033
10_58_2013-04-26,3719.94
10_56_2013-04-26,3418.3694000000023
10_55_2013-04-26,11204.378099999998
10_54_2013-04-26,57.64830000000006
10_52_2013-04-26,4202.646199999996
10_50_2013-04-26,4303.3447
10_49_2013-04-26,20262.388599999977
10_48_2013-04-26,1598.3559
10_30_2013-04-26,10243.328600000013
10_46_2013-04-26,54500.279400000014
10_42_2013-04-26,11801.468800000004
10_41_2013-04-26,6201.667899999998
10_40_2013-04-26,95731.32670000005
10_38_2013-04-26,90567.57669999998
10_37_2013-04-26,4226.782199999999
10_36_2013-04-26,5417.89
10_35_2013-04-26,11233.600700000003
10_34_2013-04-26,46411.77150000001
10_33_2013-04-26,12855.98159999999
10_32_2013-04-26,17378.31860000001
10_44_2013-04-26,7448.456700000001
10_67_2013-04-26,11890.589099999992
10_2_2013-04-26,98715.7093999999
6_36_2013-04-26,3920.4228000000003
6_87_2013-04-26,42541.08439999995
6_90_2013-04-26,48566.463199999955
6_91_2013-04-26,42283.545399999966
6_92_2013-04-26,92762.19599999992
6_93_2013-04-26,38557.36670000006
6_94_2013-04-26,40075.45339999996
6_95_2013-04-26,88446.93190000007
6_96_2013-04-26,33138.63040000002
6_97_2013-04-26,18720.657899999984
6_98_2013-04-26,9476.704900000008
6_85_2013-04-26,2091.1789000000035
6_99_2013-04-26,167.14690000000002
35_97_2013-04-26,3283.330899999997
31_1_2013-04-26,15331.272599999984
31_2_2013-04-26,58849.30339999999
31_3_2013-04-26,7161.719600000003
31_4_2013-04-26,35629.28329999998
31_5_2013-04-26,12201.529400000007
31_6_2013-04-26,2413.1251999999977
43_98_2013-04-26,8705.90560000001
43_97_2013-04-26,18194.35739999999
43_96_2013-04-26,24446.964200000017
35_98_2013-04-26,57.04870000000001
10_1_2013-04-26,35977.63209999996
6_83_2013-04-26,3513.0267999999987
6_81_2013-04-26,14977.060400000006
6_37_2013-04-26,3538.4877000000024
6_38_2013-04-26,73210.64799999999
6_40_2013-04-26,66860.23030000002
6_41_2013-04-26,1629.3415
6_42_2013-04-26,10587.974400000001
6_44_2013-04-26,7394.424400000005
6_46_2013-04-26,29067.710800000037
6_48_2013-04-26,3189.92
6_49_2013-04-26,10442.242799999985
6_52_2013-04-26,3983.0489999999963
6_82_2013-04-26,17808.25559999999
6_54_2013-04-26,57.171200000000006
6_56_2013-04-26,13809.443500000012
6_58_2013-04-26,2204.67
6_59_2013-04-26,261.6926999999997
6_60_2013-04-26,287.82
6_67_2013-04-26,10060.136700000005
6_71_2013-04-26,3985.213799999993
6_72_2013-04-26,61511.822099999925
6_74_2013-04-26,20652.540300000008
6_79_2013-04-26,22144.653899999983
6_80_2013-04-26,13690.269999999993
6_55_2013-04-26,8882.155199999994
10_71_2013-04-26,13533.820300000007
10_72_2013-04-26,104858.0314000001
10_74_2013-04-26,37262.65560000003
44_72_2013-04-26,162.42300000000006
44_67_2013-04-26,942.3446999999992
44_60_2013-04-26,348.24689999999987
44_56_2013-04-26,1570.9609000000014
44_52_2013-04-26,22.662299999999995
44_46_2013-04-26,5828.094000000001
44_42_2013-04-26,32.53550000000002
44_40_2013-04-26,16131.5432
44_38_2013-04-26,55280.838900000024
44_33_2013-04-26,14.596300000000017
44_74_2013-04-26,323.9671
44_32_2013-04-26,24.891399999999997
44_28_2013-04-26,101.79769999999996
44_27_2013-04-26,17.917599999999997
44_26_2013-04-26,115.58120000000001
44_25_2013-04-26,69.07940000000002
44_24_2013-04-26,16.00880000000003
44_23_2013-04-26,24.0565
44_21_2013-04-26,906.7593000000004
44_20_2013-04-26,37.088499999999996
44_17_2013-04-26,226.67179999999996
44_16_2013-04-26,960.5318999999997
44_31_2013-04-26,11.101600000000008
44_14_2013-04-26,805.6274999999994
44_79_2013-04-26,5058.642100000003
44_81_2013-04-26,8435.152300000002
10_96_2013-04-26,11037.610700000003
10_95_2013-04-26,64725.619000000035
10_93_2013-04-26,1243.9804000000006
10_92_2013-04-26,48485.54559999994
10_91_2013-04-26,11934.458800000004
10_90_2013-04-26,14332.6721
10_87_2013-04-26,24188.287100000045
10_85_2013-04-26,2944.728299999999
10_83_2013-04-26,286.4063999999999
44_98_2013-04-26,3300.863199999999
44_80_2013-04-26,5475.1025
44_97_2013-04-26,6587.0612
44_95_2013-04-26,35250.83290000002
44_94_2013-04-26,25658.257700000002
44_93_2013-04-26,12293.98449999999
44_92_2013-04-26,43779.519499999995
44_91_2013-04-26,19065.830700000006
44_90_2013-04-26,33085.77969999996
44_87_2013-04-26,264.4202999999999
44_85_2013-04-26,131.0445000000001
44_83_2013-04-26,947.1648999999998
44_82_2013-04-26,4491.834799999998
44_96_2013-04-26,2832.712500000002
44_13_2013-04-26,7999.57979999999
44_12_2013-04-26,48.166700000000034
44_11_2013-04-26,472.9267
6_18_2013-04-26,200.08989999999997
6_19_2013-04-26,2894.3504000000003
6_20_2013-04-26,9145.423899999992
6_21_2013-04-26,8106.092699999992
6_22_2013-04-26,15584.260800000011
6_23_2013-04-26,29068.493000000028
6_24_2013-04-26,4869.037099999997
6_25_2013-04-26,13069.755300000008
6_26_2013-04-26,8626.995399999993
6_27_2013-04-26,1337.8930000000003
6_17_2013-04-26,14604.869000000004
6_28_2013-04-26,420.7823999999998
6_30_2013-04-26,4873.321000000005
6_31_2013-04-26,2479.383400000001
6_32_2013-04-26,8635.602999999996
6_33_2013-04-26,5097.807000000006
6_34_2013-04-26,22175.45709999997
6_35_2013-04-26,4485.454400000001
10_82_2013-04-26,20096.01599999999
10_81_2013-04-26,10061.4524
10_80_2013-04-26,294.55539999999996
10_79_2013-04-26,31736.341000000037
6_29_2013-04-26,5621.847999999999
6_16_2013-04-26,48543.46479999999
6_14_2013-04-26,25180.1507
6_13_2013-04-26,37041.401199999986
44_10_2013-04-26,73.2886
44_9_2013-04-26,102.19299999999997
44_8_2013-04-26,5294.103199999995
44_7_2013-04-26,437.68099999999976
44_6_2013-04-26,29.501900000000024
